,CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
5283,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,9,1,5,240,0,37,71,0.521,10,25,0.4,14,17,0.824,6,29,44,28,18,6,20,7,98,44.0,98.0,0,0.5752212389380531,-6.0,2022-23,2023-02-28,0022200925,0,1,0.5806451612903226,0.3225806451612903,0.45161290322580644,19.333333333333332,0.6123657019298826,2.0
5284,Chicago,Bulls,1610612741,1,0,1,0,0,0,3,6,1,5,240,0,40,79,0.506,8,30,0.267,14,17,0.824,8,31,45,21,19,7,11,3,102,45.0,102.0,0,0.5922330097087378,20.0,2022-23,2023-02-26,0022200912,1,0,0.5806451612903226,0.3333333333333333,0.45901639344262296,17.333333333333332,0.5950801176109678,2.0
5285,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,10,1,5,240,0,32,76,0.421,6,28,0.214,12,23,0.522,12,30,52,22,18,5,16,1,82,52.0,82.0,0,0.5294117647058824,-20.0,2022-23,2023-02-26,0022200912,0,1,0.5185185185185185,0.42424242424242425,0.4666666666666667,-6.0,0.5385302088315,2.0
5286,Chicago,Bulls,1610612741,1,0,1,0,0,0,2,4,1,5,240,0,50,88,0.568,12,26,0.462,19,28,0.679,12,45,61,25,15,6,11,4,131,61.0,131.0,0,0.6696428571428571,44.0,2022-23,2023-02-24,0022200900,1,0,0.5666666666666667,0.3333333333333333,0.45,9.333333333333334,0.5831763607515333,8.0
5287,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,1,10,1,5,240,0,30,81,0.37,12,44,0.273,15,19,0.789,5,26,41,21,25,6,14,3,87,41.0,87.0,0,0.4594594594594595,-44.0,2022-23,2023-02-24,0022200900,0,1,0.6206896551724138,0.5333333333333333,0.576271186440678,-17.0,0.5420738972917872,9.0
5288,Chicago,Bulls,1610612741,0,1,0,1,0,0,1,9,1,5,240,0,37,97,0.381,10,32,0.313,16,21,0.762,15,36,60,19,17,4,6,2,100,60.0,100.0,0,0.5233644859813084,-12.0,2022-23,2023-02-16,0022200883,1,0,0.5517241379310345,0.3333333333333333,0.4406779661016949,-8.333333333333334,0.5189834817650766,1.0
5289,OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,1,5,1,5,240,0,40,88,0.455,18,47,0.383,14,18,0.778,9,43,57,24,16,4,9,7,112,57.0,112.0,0,0.5714285714285714,12.0,2022-23,2023-02-16,0022200883,0,1,0.8275862068965517,0.5862068965517241,0.7068965517241379,10.333333333333334,0.5807539682539683,2.0
5290,Indiana,Pacers,1610612754,1,0,1,0,0,0,2,7,1,5,240,0,39,82,0.476,18,43,0.419,21,22,0.955,6,35,48,27,19,6,19,5,117,48.0,117.0,0,0.5409836065573771,4.0,2022-23,2023-02-15,0022200874,1,0,0.5625,0.2857142857142857,0.43333333333333335,-5.333333333333333,0.5911186196375003,2.0
5291,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,6,1,5,240,0,41,84,0.488,15,35,0.429,16,21,0.762,6,32,44,23,21,10,14,6,113,44.0,113.0,0,0.5565217391304348,-4.0,2022-23,2023-02-15,0022200874,0,1,0.5714285714285714,0.3333333333333333,0.4482758620689655,-7.0,0.5224947547995556,2.0
5292,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,35,86,0.407,3,21,0.143,18,19,0.947,10,34,50,17,21,8,16,3,91,50.0,91.0,0,0.47706422018348627,-9.0,2022-23,2023-02-13,0022200863,1,0,0.5714285714285714,0.3448275862068966,0.45614035087719296,-9.333333333333334,0.5097147811500168,2.0
5293,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,6,1,5,240,0,38,81,0.469,8,27,0.296,16,19,0.842,7,35,48,24,19,8,18,6,100,48.0,100.0,0,0.5344827586206896,9.0,2022-23,2023-02-13,0022200863,0,1,0.4827586206896552,0.3448275862068966,0.41379310344827586,5.333333333333333,0.5531984007996001,2.0
5294,Brooklyn,Nets,1610612751,1,0,1,0,0,0,0,6,1,5,240,0,39,91,0.429,17,44,0.386,21,25,0.84,11,38,55,26,20,8,11,1,116,55.0,116.0,0,0.5555555555555556,11.0,2022-23,2023-02-09,0022200833,1,0,0.6296296296296297,0.5714285714285714,0.6,-0.3333333333333333,0.5491105234010331,2.0
5295,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,9,1,5,240,0,42,91,0.462,5,26,0.192,16,21,0.762,8,38,55,15,16,4,12,2,105,55.0,105.0,0,0.5181818181818182,-11.0,2022-23,2023-02-09,0022200833,0,1,0.5925925925925926,0.35714285714285715,0.4727272727272727,-0.6666666666666666,0.5369549150036955,2.0
5296,Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,9,1,5,240,0,39,81,0.481,11,33,0.333,15,21,0.714,5,34,48,22,21,10,14,7,104,48.0,104.0,0,0.5446428571428571,15.0,2022-23,2023-02-07,0022200819,1,0,0.8148148148148148,0.4074074074074074,0.6111111111111112,-1.0,0.5451907974584137,2.0
5297,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,2,15,1,5,240,0,32,87,0.368,7,35,0.2,18,27,0.667,11,38,64,24,16,9,20,3,89,64.0,89.0,0,0.4666666666666667,-15.0,2022-23,2023-02-07,0022200819,0,1,0.5925925925925926,0.37037037037037035,0.48148148148148145,5.666666666666667,0.5902163428413946,1.0
5298,Chicago,Bulls,1610612741,1,0,1,0,0,0,1,2,1,5,240,0,50,89,0.562,6,22,0.273,22,25,0.88,7,42,51,27,12,10,14,6,128,51.0,128.0,0,0.6260162601626016,24.0,2022-23,2023-02-06,0022200811,1,0,0.5925925925925926,0.38461538461538464,0.49056603773584906,16.0,0.6334375456956248,2.0
5299,OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,4,1,5,240,0,40,90,0.444,8,26,0.308,16,17,0.941,6,32,42,25,23,7,18,3,104,42.0,104.0,0,0.5118110236220472,-24.0,2022-23,2023-02-06,0022200811,0,1,0.3,0.20833333333333334,0.25925925925925924,-15.333333333333334,0.5891132899252978,3.0
5300,Chicago,Bulls,1610612741,1,0,1,0,0,0,0,5,1,5,240,0,48,80,0.6,12,26,0.462,21,25,0.84,6,35,46,32,19,6,12,3,129,46.0,129.0,0,0.6779661016949152,8.0,2022-23,2023-02-04,0022200796,1,0,0.5769230769230769,0.38461538461538464,0.4807692307692308,6.333333333333333,0.60710164131094,2.0
5301,OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,2,1,5,240,0,44,87,0.506,14,43,0.326,19,21,0.905,7,26,35,22,19,3,9,3,121,35.0,121.0,0,0.5945945945945946,-8.0,2022-23,2023-02-04,0022200796,0,1,0.56,0.42857142857142855,0.49056603773584906,3.3333333333333335,0.5945550656360389,1.0
5302,Chicago,Bulls,1610612741,1,0,1,0,0,0,1,6,1,5,240,0,41,79,0.519,11,28,0.393,21,26,0.808,8,32,46,24,18,9,14,3,114,46.0,114.0,0,0.5963302752293578,16.0,2022-23,2023-02-02,0022200781,1,0,0.56,0.38461538461538464,0.47058823529411764,10.0,0.5996003357039515,2.0
5303,OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,1,8,1,5,240,0,39,93,0.419,7,35,0.2,13,15,0.867,16,29,53,19,15,6,15,4,98,53.0,98.0,0,0.5225225225225225,-16.0,2022-23,2023-02-02,0022200781,0,1,0.30434782608695654,0.26666666666666666,0.2830188679245283,-6.666666666666667,0.5508961185454999,2.0
5304,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,8,1,5,240,0,38,77,0.494,12,24,0.5,15,21,0.714,6,45,59,26,19,6,20,6,103,59.0,103.0,0,0.5470085470085471,-5.0,2022-23,2023-01-31,0022200766,1,0,0.5416666666666666,0.38461538461538464,0.46,-0.3333333333333333,0.557165760185021,3.0
5305,OPPONENTS, Clippers,1610612746,1,0,0,0,1,0,0,2,1,5,240,0,37,93,0.398,12,44,0.273,22,26,0.846,11,33,46,24,16,15,8,6,108,46.0,108.0,0,0.5350877192982456,5.0,2022-23,2023-01-31,0022200766,0,1,0.56,0.5172413793103449,0.5370370370370371,-3.6666666666666665,0.5458140118482325,2.0
5306,Orlando,Magic,1610612753,0,1,0,1,0,0,1,8,1,5,240,0,41,83,0.494,10,28,0.357,17,24,0.708,6,30,44,29,18,5,13,0,109,44.0,109.0,0,0.5882352941176471,-19.0,2022-23,2023-01-28,0022200744,1,0,0.5,0.25,0.38,-6.0,0.576078431372549,1.0
5307,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,3,1,5,240,0,48,81,0.593,16,35,0.457,16,19,0.842,4,34,41,30,22,5,12,6,128,41.0,128.0,0,0.6554621848739496,19.0,2022-23,2023-01-28,0022200744,0,1,0.5652173913043478,0.38461538461538464,0.46938775510204084,-0.6666666666666666,0.5593533873726482,2.0
5308,Charlotte,Hornets,1610612766,1,0,1,0,0,0,2,6,1,5,240,0,39,84,0.464,7,32,0.219,26,31,0.839,6,46,58,24,19,8,16,5,111,58.0,111.0,0,0.5338983050847458,15.0,2022-23,2023-01-26,0022200732,1,0,0.2727272727272727,0.2857142857142857,0.28,-11.333333333333334,0.5206112678694932,2.0
5309,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,7,1,5,240,0,37,91,0.407,4,25,0.16,18,22,0.818,7,36,50,16,20,8,13,2,96,50.0,96.0,0,0.4690265486725664,-15.0,2022-23,2023-01-26,0022200732,0,1,0.5652173913043478,0.36,0.4583333333333333,-3.3333333333333335,0.5425466646835725,2.0
5310,Indiana,Pacers,1610612754,1,0,1,0,0,0,2,13,1,5,240,0,42,99,0.424,10,37,0.27,22,28,0.786,14,31,58,24,21,9,8,10,116,58.0,116.0,0,0.5641025641025641,6.0,2022-23,2023-01-24,0022200713,1,0,0.64,0.3333333333333333,0.4897959183673469,-7.333333333333333,0.5250755619608078,3.0
5311,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,11,1,5,240,0,43,88,0.489,5,24,0.208,19,25,0.76,11,34,56,19,23,5,16,5,110,56.0,110.0,0,0.5535714285714286,-6.0,2022-23,2023-01-24,0022200713,0,1,0.5652173913043478,0.375,0.46808510638297873,7.666666666666667,0.5924191710582538,1.0
5312,Detroit,Pistons,1610612765,0,1,0,1,0,0,2,10,1,5,240,0,39,97,0.402,8,34,0.235,22,27,0.815,17,32,59,25,15,7,17,3,108,59.0,108.0,0,0.5245901639344263,-18.0,2022-23,2023-01-19,0022200678,1,0,0.2608695652173913,0.24,0.25,-12.333333333333334,0.5393841092688728,4.0
5313,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,0,1,5,240,0,50,92,0.543,7,23,0.304,19,21,0.905,11,37,48,23,17,11,14,8,126,48.0,126.0,0,0.6186440677966102,18.0,2022-23,2023-01-19,0022200678,0,1,0.5454545454545454,0.391304347826087,0.4666666666666667,6.0,0.5956422504898052,4.0
5314,Chicago,Bulls,1610612741,1,0,1,0,0,0,0,11,1,5,240,0,48,95,0.505,15,39,0.385,21,24,0.875,7,31,49,29,18,12,10,1,132,49.0,132.0,0,0.6062992125984252,14.0,2022-23,2023-01-15,0022200650,1,0,0.5454545454545454,0.36363636363636365,0.45454545454545453,-1.0,0.5653534871501944,2.0
5315,OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,10,1,5,240,0,41,83,0.494,21,51,0.412,15,22,0.682,7,33,50,35,22,6,23,4,118,50.0,118.0,1,0.5671641791044776,-14.0,2022-23,2023-01-15,0022200650,0,1,0.7727272727272727,0.19047619047619047,0.4883720930232558,1.6666666666666667,0.5743827541204294,2.0
5316,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,4,1,5,240,0,38,85,0.447,12,38,0.316,22,24,0.917,10,32,46,30,17,7,16,5,110,46.0,110.0,0,0.5619834710743802,-14.0,2022-23,2023-01-13,0022200636,1,0,0.5238095238095238,0.36363636363636365,0.4418604651162791,-8.333333333333334,0.5439391078728377,2.0
5317,OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,1,5,1,5,240,0,47,92,0.511,11,33,0.333,19,22,0.864,12,34,51,22,19,12,11,6,124,51.0,124.0,0,0.6106194690265486,14.0,2022-23,2023-01-13,0022200636,0,1,0.5909090909090909,0.3333333333333333,0.46511627906976744,10.666666666666666,0.5959517471280907,1.0
5318,Washington,Wizards,1610612764,1,0,1,0,0,0,1,3,1,5,240,0,38,82,0.463,7,23,0.304,17,21,0.81,12,40,55,21,18,5,18,3,100,55.0,100.0,0,0.5412844036697247,3.0,2022-23,2023-01-11,0022200619,1,0,0.5789473684210527,0.30434782608695654,0.42857142857142855,-11.333333333333334,0.5481840928046099,2.0
5319,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,4,1,5,240,0,41,88,0.466,9,29,0.31,6,9,0.667,8,31,43,16,19,7,12,6,97,43.0,97.0,0,0.5277777777777778,-3.0,2022-23,2023-01-11,0022200619,0,1,0.55,0.36363636363636365,0.4523809523809524,-1.0,0.5603149878850814,2.0
5320,Chicago,Bulls,1610612741,1,0,1,0,0,0,0,4,1,5,240,0,44,83,0.53,13,28,0.464,25,32,0.781,7,37,48,22,22,4,10,4,126,48.0,126.0,0,0.6111111111111112,8.0,2022-23,2023-01-07,0022200592,1,0,0.55,0.4,0.475,10.333333333333334,0.6156347600434487,1.0
5321,OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,0,10,1,5,240,0,46,93,0.495,12,41,0.293,14,18,0.778,7,32,49,36,24,6,10,2,118,49.0,118.0,0,0.6212121212121212,-8.0,2022-23,2023-01-07,0022200592,0,1,0.631578947368421,0.34782608695652173,0.47619047619047616,2.3333333333333335,0.591778671672477,2.0
5322,Philadelphia,76ers,1610612755,0,1,0,1,0,0,0,9,1,5,240,0,40,92,0.435,18,41,0.439,14,18,0.778,12,26,47,28,15,6,7,3,112,47.0,112.0,0,0.591304347826087,-14.0,2022-23,2023-01-06,0022200581,1,0,0.7272727272727273,0.4375,0.6052631578947368,-0.6666666666666666,0.5929850200949945,2.0
5323,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,7,1,5,240,0,48,84,0.571,20,34,0.588,10,17,0.588,8,37,52,33,14,3,12,4,126,52.0,126.0,0,0.6694214876033058,14.0,2022-23,2023-01-06,0022200581,0,1,0.5263157894736842,0.4,0.46153846153846156,4.0,0.6068463105770331,2.0
5324,Chicago,Bulls,1610612741,1,0,1,0,0,0,2,8,1,5,240,0,43,81,0.531,8,20,0.4,27,29,0.931,6,40,54,21,16,7,17,7,121,54.0,121.0,0,0.5663716814159292,9.0,2022-23,2023-01-04,0022200570,1,0,0.5263157894736842,0.3684210526315789,0.4473684210526316,-1.0,0.5586233064584395,2.0
5325,OPPONENTS, Nets,1610612751,0,1,0,0,0,1,1,6,1,5,240,0,42,91,0.462,12,37,0.324,16,21,0.762,5,29,40,24,22,9,11,7,112,40.0,112.0,0,0.5454545454545454,-9.0,2022-23,2023-01-04,0022200570,0,1,0.7222222222222222,0.6,0.6578947368421053,14.666666666666666,0.6190628580459089,2.0
5326,Chicago,Bulls,1610612741,1,0,1,0,0,0,1,8,1,5,240,0,53,92,0.576,12,27,0.444,14,15,0.933,12,26,46,21,20,10,14,4,132,46.0,132.0,0,0.6434782608695652,14.0,2022-23,2022-12-30,0022200532,1,0,0.5294117647058824,0.3888888888888889,0.45714285714285713,1.6666666666666667,0.5911734258920959,2.0
5327,OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,2,9,1,5,240,0,41,86,0.477,17,39,0.436,19,24,0.792,13,22,44,28,16,8,16,1,118,44.0,118.0,0,0.5897435897435898,-14.0,2022-23,2022-12-30,0022200532,0,1,0.2777777777777778,0.2,0.23684210526315788,-1.6666666666666667,0.5756670755973308,2.0
5328,Chicago,Bulls,1610612741,1,0,1,0,0,0,1,11,1,5,265,0,42,92,0.457,9,23,0.391,26,30,0.867,7,45,63,21,23,5,14,10,119,63.0,119.0,0,0.525,6.0,2022-23,2022-12-28,0022200519,1,0,0.5,0.3888888888888889,0.4411764705882353,-2.6666666666666665,0.5857715813598167,2.0
5329,OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,9,1,5,265,0,41,110,0.373,9,44,0.205,22,32,0.688,22,39,70,18,21,7,14,6,113,70.0,113.0,0,0.49166666666666664,-6.0,2022-23,2022-12-28,0022200519,0,1,0.8235294117647058,0.47058823529411764,0.6470588235294118,-15.0,0.5224907701155823,3.0
5330,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,8,1,5,240,0,45,92,0.489,13,35,0.371,15,21,0.714,8,27,43,27,19,6,8,2,118,43.0,118.0,0,0.6050420168067226,-15.0,2022-23,2022-12-26,0022200501,1,0,0.4666666666666667,0.3888888888888889,0.42424242424242425,-4.0,0.6034321318185322,3.0
5331,OPPONENTS, Rockets,1610612745,1,0,0,0,1,0,1,11,1,5,240,0,50,90,0.556,17,44,0.386,16,22,0.727,8,37,56,28,15,7,13,5,133,56.0,133.0,0,0.6341463414634146,15.0,2022-23,2022-12-26,0022200501,0,1,0.375,0.23529411764705882,0.30303030303030304,1.0,0.5802573064251444,3.0
5332,New York,Knicks,1610612752,0,1,0,1,0,0,0,12,1,5,240,0,43,86,0.5,16,35,0.457,15,26,0.577,12,35,59,23,17,2,10,4,117,59.0,117.0,0,0.616822429906542,-1.0,2022-23,2022-12-23,0022200485,1,0,0.47058823529411764,0.625,0.5454545454545454,10.0,0.6247861572820845,2.0
5333,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,6,1,5,240,0,45,93,0.484,14,31,0.452,14,18,0.778,11,30,47,24,22,6,4,4,118,47.0,118.0,0,0.6272727272727273,1.0,2022-23,2022-12-23,0022200485,0,1,0.5,0.3888888888888889,0.4375,4.333333333333333,0.5974701139838755,2.0
5334,Miami,Heat,1610612748,0,1,0,1,0,0,0,3,1,5,240,0,38,81,0.469,15,44,0.341,12,17,0.706,9,26,38,26,16,9,13,0,103,38.0,103.0,0,0.5765765765765766,-10.0,2022-23,2022-12-20,0022200462,1,0,0.5625,0.4375,0.5,1.0,0.5733185487184026,3.0
5335,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,8,1,5,240,0,40,73,0.548,13,31,0.419,20,24,0.833,5,34,47,24,16,7,17,0,113,47.0,113.0,0,0.5871559633027523,10.0,2022-23,2022-12-20,0022200462,0,1,0.5,0.3125,0.4,-12.333333333333334,0.5735067998177041,2.0
5336,Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,4,1,5,240,0,57,87,0.655,23,43,0.535,13,16,0.813,4,35,43,38,21,5,13,5,150,43.0,150.0,0,0.7089552238805971,24.0,2022-23,2022-12-18,0022200449,1,0,0.5333333333333333,0.4666666666666667,0.5,5.0,0.5825049106684409,2.0
5337,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,8,1,5,240,0,46,88,0.523,16,38,0.421,18,24,0.75,6,24,38,31,16,6,11,1,126,38.0,126.0,0,0.6209677419354839,-24.0,2022-23,2022-12-18,0022200449,0,1,0.5,0.26666666666666666,0.3793103448275862,-18.333333333333332,0.5783531171348657,2.0
5338,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,36,77,0.468,12,30,0.4,7,8,0.875,2,37,45,26,25,3,20,2,91,45.0,91.0,0,0.512396694214876,-23.0,2022-23,2022-12-16,0022200434,1,0,0.5,0.2857142857142857,0.39285714285714285,-10.666666666666666,0.5604185961911969,2.0
5339,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,11,1,5,240,0,37,92,0.402,17,44,0.386,23,32,0.719,15,35,61,19,13,13,12,2,114,61.0,114.0,0,0.5185185185185185,23.0,2022-23,2022-12-16,0022200434,0,1,0.5,0.6,0.5517241379310345,14.666666666666666,0.5477058163332673,2.0
5340,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,5,1,5,265,0,46,84,0.548,9,28,0.321,19,22,0.864,3,28,36,25,18,6,12,7,120,36.0,120.0,0,0.6016949152542372,-8.0,2022-23,2022-12-14,0022200418,1,0,0.5384615384615384,0.2857142857142857,0.4074074074074074,6.666666666666667,0.6234906658615071,3.0
5341,OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,3,8,1,5,265,0,45,91,0.495,18,34,0.529,20,25,0.8,15,33,56,25,25,7,18,5,128,56.0,128.0,1,0.5882352941176471,8.0,2022-23,2022-12-14,0022200418,0,1,0.5,0.5714285714285714,0.5357142857142857,13.333333333333334,0.564521482574221,3.0
5342,Chicago,Bulls,1610612741,1,0,1,0,0,0,2,5,1,5,240,0,54,85,0.635,19,34,0.559,17,24,0.708,4,40,49,33,17,8,10,5,144,49.0,144.0,0,0.7016129032258065,29.0,2022-23,2022-12-10,0022200391,1,0,0.5833333333333334,0.3076923076923077,0.44,8.0,0.5844301308010985,3.0
5343,OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,0,5,1,5,240,0,41,90,0.456,11,44,0.25,22,26,0.846,8,29,42,24,17,5,8,4,115,42.0,115.0,0,0.5701754385964912,-29.0,2022-23,2022-12-10,0022200391,0,1,0.7142857142857143,0.25,0.5,-9.666666666666666,0.5689165042235217,1.0
5344,Chicago,Bulls,1610612741,1,0,1,0,0,0,0,7,1,5,240,0,45,90,0.5,10,23,0.435,15,17,0.882,6,35,48,29,20,11,19,4,115,48.0,115.0,0,0.5606060606060606,4.0,2022-23,2022-12-07,0022200367,1,0,0.5454545454545454,0.3076923076923077,0.4166666666666667,-4.333333333333333,0.5369108690959085,3.0
5345,OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,13,1,5,240,0,41,84,0.488,9,31,0.29,20,29,0.69,6,32,51,22,16,12,18,6,111,51.0,111.0,0,0.5338983050847458,-4.0,2022-23,2022-12-07,0022200367,0,1,0.6153846153846154,0.25,0.44,-5.333333333333333,0.5648956651869788,3.0
5346,Sacramento,Kings,1610612758,1,0,1,0,0,0,1,8,1,5,240,0,40,86,0.465,13,43,0.302,17,19,0.895,5,41,54,30,17,10,19,2,110,54.0,110.0,0,0.5384615384615384,9.0,2022-23,2022-12-04,0022200350,1,0,0.6666666666666666,0.5,0.5909090909090909,19.666666666666668,0.5864801864801865,1.0
5347,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,6,1,5,240,0,38,86,0.442,9,25,0.36,16,19,0.842,7,32,45,17,16,9,16,5,101,45.0,101.0,0,0.49107142857142855,-9.0,2022-23,2022-12-04,0022200350,0,1,0.5,0.3076923076923077,0.391304347826087,-12.0,0.5379209701060094,2.0
5348,Golden State,Warriors,1610612744,1,0,1,0,0,0,1,11,1,5,240,0,42,87,0.483,20,50,0.4,15,23,0.652,7,43,61,32,19,2,20,5,119,61.0,119.0,0,0.5606060606060606,8.0,2022-23,2022-12-02,0022200336,1,0,0.9090909090909091,0.16666666666666666,0.5217391304347826,9.333333333333334,0.5926900733268262,3.0
5349,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,6,1,5,240,0,43,93,0.462,9,27,0.333,16,24,0.667,6,38,50,28,28,7,12,1,111,50.0,111.0,0,0.5590551181102362,-8.0,2022-23,2022-12-02,0022200336,0,1,0.5,0.3333333333333333,0.4090909090909091,-6.666666666666667,0.5699491483497839,2.0
5350,Phoenix,Suns,1610612756,1,0,1,0,0,0,1,6,1,5,240,0,49,93,0.527,15,33,0.455,19,21,0.905,10,36,52,22,28,3,14,5,132,52.0,132.0,0,0.5966386554621849,19.0,2022-23,2022-11-30,0022200321,1,0,0.9230769230769231,0.375,0.7142857142857143,8.333333333333334,0.6102937399339455,2.0
5351,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,1,6,1,5,240,0,41,82,0.5,4,25,0.16,27,33,0.818,5,30,41,21,19,5,12,6,113,41.0,113.0,0,0.5636363636363636,-19.0,2022-23,2022-11-30,0022200321,0,1,0.5,0.36363636363636365,0.42857142857142855,-5.333333333333333,0.564699804517763,2.0
5352,Utah,Jazz,1610612762,0,1,0,1,0,0,0,7,1,5,240,0,41,85,0.482,19,49,0.388,6,15,0.4,9,36,52,30,17,5,14,4,107,52.0,107.0,0,0.5916666666666667,-7.0,2022-23,2022-11-28,0022200306,1,0,0.6666666666666666,0.42857142857142855,0.5217391304347826,-6.333333333333333,0.5919389849238299,2.0
5353,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,1,4,1,5,240,0,43,93,0.462,6,22,0.273,22,25,0.88,13,37,54,21,17,6,8,3,114,54.0,114.0,0,0.5871559633027523,7.0,2022-23,2022-11-28,0022200306,0,1,0.5,0.4,0.45,2.6666666666666665,0.5714876833056418,3.0
5354,Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,0,9,1,5,265,0,44,95,0.463,7,29,0.241,28,32,0.875,10,40,59,24,21,7,13,5,123,59.0,123.0,0,0.5573770491803278,4.0,2022-23,2022-11-25,0022200281,1,0,0.5,0.3333333333333333,0.42105263157894735,-3.6666666666666665,0.5685224722688107,2.0
5355,OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,10,1,5,265,0,44,101,0.436,12,33,0.364,19,23,0.826,14,33,57,25,24,5,15,4,119,57.0,119.0,0,0.5433070866141733,-4.0,2022-23,2022-11-25,0022200281,0,1,0.5,0.3333333333333333,0.42105263157894735,5.0,0.5724903403468008,2.0
5356,Milwaukee,Bucks,1610612749,0,1,0,1,0,0,1,10,1,5,240,0,41,90,0.456,12,38,0.316,19,25,0.76,11,37,58,24,17,5,20,3,113,58.0,113.0,0,0.5284552845528455,-5.0,2022-23,2022-11-23,0022200267,1,0,0.8181818181818182,0.5,0.7058823529411765,-1.6666666666666667,0.5705149740626458,2.0
5357,OPPONENTS, Bulls,1610612741,1,0,0,0,1,0,0,10,1,5,240,0,43,87,0.494,18,42,0.429,14,18,0.778,5,30,45,30,20,9,13,12,118,45.0,118.0,0,0.584,5.0,2022-23,2022-11-23,0022200267,0,1,0.5,0.375,0.4444444444444444,6.0,0.5902183874988016,2.0
5358,Chicago,Bulls,1610612741,0,1,0,1,0,0,0,5,1,5,240,0,41,89,0.461,5,21,0.238,20,25,0.8,13,33,51,27,19,6,11,6,107,51.0,107.0,0,0.5964912280701754,-1.0,2022-23,2022-11-18,0022200227,1,0,0.4444444444444444,0.2857142857142857,0.375,-12.666666666666666,0.5760157662581064,2.0
5359,OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,2,1,5,240,0,38,77,0.494,12,28,0.429,20,22,0.909,6,35,43,25,25,4,16,7,108,43.0,108.0,1,0.5625,1.0,2022-23,2022-11-18,0022200227,0,1,0.4444444444444444,0.14285714285714285,0.3125,-8.0,0.5426432788720924,2.0
5360,Chicago,Bulls,1610612741,0,1,0,1,0,0,1,7,1,5,240,0,40,81,0.494,6,22,0.273,17,21,0.81,8,28,43,24,19,9,19,4,103,43.0,103.0,0,0.5517241379310345,-23.0,2022-23,2022-11-13,0022200196,1,0,0.5,0.3333333333333333,0.42857142857142855,-4.333333333333333,0.566705067224535,4.0
